,character,dialogue,neg,pos,neu,compound,tokens,words
1679,LEIA,Cut it out!,0.545,0.0,0.455,-0.3382,"['cut', 'it', 'out']",0.022900763358778626
1680,LEIA,I'm not gonna hurt you.,0.0,0.41,0.59,0.4168,"['i', 'not', 'gon', 'na', 'hurt', 'you']",0.04580152671755725
1681,LEIA,"Well, looks like I'm stuck here. Trouble is, I don't know where here is.",0.257,0.251,0.492,-0.0258,"['well', 'looks', 'like', 'i', 'stuck', 'here', 'trouble', 'is', 'i', 'do', 'know', 'where', 'here', 'is']",0.10687022900763359
1682,LEIA,"Well, maybe you can help me. Come on, sit down.",0.0,0.375,0.625,0.5859,"['well', 'maybe', 'you', 'can', 'help', 'me', 'come', 'on', 'sit', 'down']",0.07633587786259542
1683,LEIA,I promise I won't hurt you. Now come here.,0.0,0.504,0.496,0.6219,"['i', 'promise', 'i', 'wo', 'hurt', 'you', 'now', 'come', 'here']",0.06870229007633588
1684,LEIA,All right. You want something to eat?,0.0,0.178,0.822,0.0772,"['all', 'right', 'you', 'want', 'something', 'to', 'eat']",0.05343511450381679
1685,LEIA,That's right. Come on. Hmmm?,0.0,0.0,1.0,0.0,"['that', 'right', 'come', 'on', 'hmmm']",0.03816793893129771
1686,LEIA,"Look, it's a hat. It's not gonna hurt you. Look. You're a jittery little thing, aren't you?",0.0,0.165,0.835,0.4168,"['look', 'it', 'a', 'hat', 'it', 'not', 'gon', 'na', 'hurt', 'you', 'look', 'you', 'a', 'jittery', 'little', 'thing', 'are', 'you']",0.13740458015267176
1687,LEIA,What is it?,0.0,0.0,1.0,0.0,"['what', 'is', 'it']",0.022900763358778626
1688,LEIA,"Come on, let's get outta here.",0.0,0.0,1.0,0.0,"['come', 'on', 'let', 'get', 'outta', 'here']",0.04580152671755725
1689,VADER,"The Emperor will see me, now!",0.0,0.0,1.0,0.0,"['the', 'emperor', 'will', 'see', 'me', 'now']",0.04580152671755725
1690,EMPEROR,I told you to remain on the command ship.,0.0,0.0,1.0,0.0,"['i', 'told', 'you', 'to', 'remain', 'on', 'the', 'command', 'ship']",0.06870229007633588
1691,VADER,A small Rebel force has penetrated the shield and landed on Endor.,0.138,0.0,0.862,-0.1531,"['a', 'small', 'rebel', 'force', 'has', 'penetrated', 'the', 'shield', 'and', 'landed', 'on', 'endor']",0.0916030534351145
1692,EMPEROR,"Yes, I know.",0.0,0.73,0.27,0.4019,"['yes', 'i', 'know']",0.022900763358778626
1693,VADER,My son is with them.,0.0,0.0,1.0,0.0,"['my', 'son', 'is', 'with', 'them']",0.03816793893129771
1694,EMPEROR,Are you sure?,0.0,0.535,0.465,0.3182,"['are', 'you', 'sure']",0.022900763358778626
1695,VADER,"I have felt him, my Master.",0.0,0.0,1.0,0.0,"['i', 'have', 'felt', 'him', 'my', 'master']",0.04580152671755725
1696,EMPEROR,"Strange, that I have not. I wonder if your feelings on this matter are clear, Lord Vader.",0.103,0.213,0.685,0.2323,"['strange', 'that', 'i', 'have', 'not', 'i', 'wonder', 'if', 'your', 'feelings', 'on', 'this', 'matter', 'are', 'clear', 'lord', 'vader']",0.1297709923664122
1697,VADER,"They are clear, my Master.",0.0,0.394,0.606,0.3818,"['they', 'are', 'clear', 'my', 'master']",0.03816793893129771
1698,EMPEROR,Then you must go to the Sanctuary Moon and wait for them.,0.0,0.0,1.0,0.0,"['then', 'you', 'must', 'go', 'to', 'the', 'sanctuary', 'moon', 'and', 'wait', 'for', 'them']",0.0916030534351145
1699,VADER,He will come to me?,0.0,0.0,1.0,0.0,"['he', 'will', 'come', 'to', 'me']",0.03816793893129771
1700,EMPEROR,I have foreseen it. His compassion for you will be his undoing. He will come to you and then you will bring him before me.,0.0,0.115,0.885,0.4588,"['i', 'have', 'foreseen', 'it', 'his', 'compassion', 'for', 'you', 'will', 'be', 'his', 'undoing', 'he', 'will', 'come', 'to', 'you', 'and', 'then', 'you', 'will', 'bring', 'him', 'before', 'me']",0.19083969465648856
1701,VADER,As you wish.,0.0,0.574,0.426,0.4019,"['as', 'you', 'wish']",0.022900763358778626
1702,HAN,Luke! Luke!,0.0,0.0,1.0,0.0,"['luke', 'luke']",0.015267175572519083
1703,THREEPIO,"Oh, Master Luke.",0.0,0.0,1.0,0.0,"['oh', 'master', 'luke']",0.022900763358778626
1704,LUKE,There's two more wrecked speeders back there. And I found this.,0.0,0.0,1.0,0.0,"['there', 'two', 'more', 'wrecked', 'speeders', 'back', 'there', 'and', 'i', 'found', 'this']",0.08396946564885496
1705,THREEPIO,I'm afraid that Artoo's sensors can find no trace of Princess Leia.,0.167,0.0,0.833,-0.296,"['i', 'afraid', 'that', 'artoo', 'sensors', 'can', 'find', 'no', 'trace', 'of', 'princess', 'leia']",0.0916030534351145
1706,HAN,I hope she's alright.,0.0,0.831,0.169,0.5994,"['i', 'hope', 'she', 'alright']",0.030534351145038167
1707,HAN,"What, Chewie? What? Chewie!",0.0,0.0,1.0,0.0,"['what', 'chewie', 'what', 'chewie']",0.030534351145038167
1708,HAN,"Hey, I don't get it.",0.0,0.0,1.0,0.0,"['hey', 'i', 'do', 'get', 'it']",0.03816793893129771
1709,HAN,"Nah, it's just a dead animal, Chewie.",0.588,0.0,0.412,-0.6908,"['nah', 'it', 'just', 'a', 'dead', 'animal', 'chewie']",0.05343511450381679
1710,LUKE,"Chewie, wa-wait!  Don't!",0.0,0.0,1.0,0.0,"['chewie', 'do']",0.015267175572519083
1711,HAN,"Nice work. Great, Chewie! Great! Always thinking with your stomach.",0.0,0.623,0.377,0.9115,"['nice', 'work', 'great', 'chewie', 'great', 'always', 'thinking', 'with', 'your', 'stomach']",0.07633587786259542
1712,LUKE,"Will you take it easy? Let's just figure out a way to get out of this thing.  Han, can you reach my lightsaber?",0.0,0.179,0.821,0.5204,"['will', 'you', 'take', 'it', 'easy', 'let', 'just', 'figure', 'out', 'a', 'way', 'to', 'get', 'out', 'of', 'this', 'thing', 'han', 'can', 'you', 'reach', 'my', 'lightsaber']",0.17557251908396945
1713,HAN,"Yeah, sure.",0.0,1.0,0.0,0.5423,"['yeah', 'sure']",0.015267175572519083
1714,THREEPIO,"Artoo, I'm not sure that's such a good idea. It's a very long dro-o-op!!",0.127,0.226,0.647,0.3658,"['artoo', 'i', 'not', 'sure', 'that', 'such', 'a', 'good', 'idea', 'it', 'a', 'very', 'long']",0.09923664122137404
1715,HAN,Wha--?  Hey!  Point that thing someplace else.,0.0,0.0,1.0,0.0,"['wha', 'hey', 'point', 'that', 'thing', 'someplace', 'else']",0.05343511450381679
1717,LUKE,"Han, don't. It'll be all right.",0.0,0.0,1.0,0.0,"['han', 'do', 'it', 'be', 'all', 'right']",0.04580152671755725
1718,LUKE,"Chewie, give 'em your crossbow.",0.0,0.0,1.0,0.0,"['chewie', 'give', 'your', 'crossbow']",0.030534351145038167
1719,THREEPIO,"Oh, my head. Oh, my goodness!",0.0,0.397,0.603,0.5093,"['oh', 'my', 'head', 'oh', 'my', 'goodness']",0.04580152671755725
1720,LUKE,Do you understand anything they're saying?,0.0,0.0,1.0,0.0,"['do', 'you', 'understand', 'anything', 'they', 'saying']",0.04580152671755725
1721,THREEPIO,"Oh, yes, Master Luke!  Remember that I am fluent in over six million forms of communication.",0.0,0.176,0.824,0.4574,"['oh', 'yes', 'master', 'luke', 'remember', 'that', 'i', 'am', 'fluent', 'in', 'over', 'six', 'million', 'forms', 'of', 'communication']",0.12213740458015267
1722,HAN,What are you telling them?,0.0,0.0,1.0,0.0,"['what', 'are', 'you', 'telling', 'them']",0.03816793893129771
1723,THREEPIO,"Hello, I think... I could be mistaken. They're using a very primitive dialect.  But I do believe they think I am some sort of god.",0.08,0.101,0.82,0.1181,"['hello', 'i', 'think', 'i', 'could', 'be', 'mistaken', 'they', 'using', 'a', 'very', 'primitive', 'dialect', 'but', 'i', 'do', 'believe', 'they', 'think', 'i', 'am', 'some', 'sort', 'of', 'god']",0.19083969465648856
1724,HAN,"Well, why don't you use your divine influence and get us out of this?",0.0,0.322,0.678,0.6908,"['well', 'why', 'do', 'you', 'use', 'your', 'divine', 'influence', 'and', 'get', 'us', 'out', 'of', 'this']",0.10687022900763359
1725,THREEPIO,"I beg your pardon, General Solo, but that just wouldn't be proper.",0.0,0.142,0.858,0.1655,"['i', 'beg', 'your', 'pardon', 'general', 'solo', 'but', 'that', 'just', 'would', 'be', 'proper']",0.0916030534351145
1727,THREEPIO,It's against my programming to impersonate a deity.,0.0,0.0,1.0,0.0,"['it', 'against', 'my', 'programming', 'to', 'impersonate', 'a', 'deity']",0.061068702290076333
1728,HAN,"Why, you--",0.0,0.0,1.0,0.0,"['why', 'you']",0.015267175572519083
1729,HAN,My mistake. He's an old friend of mine.,0.207,0.276,0.517,0.2023,"['my', 'mistake', 'he', 'an', 'old', 'friend', 'of', 'mine']",0.061068702290076333
1730,HAN,I have a really bad feeling about this.,0.396,0.186,0.418,-0.4615,"['i', 'have', 'a', 'really', 'bad', 'feeling', 'about', 'this']",0.061068702290076333
1731,HAN,What did he say?,0.0,0.0,1.0,0.0,"['what', 'did', 'he', 'say']",0.030534351145038167
1732,THREEPIO,"I'm rather embarrassed, General Solo, but it appears you are to be the main course at a banquet in my honor.",0.073,0.179,0.748,0.5499,"['i', 'rather', 'embarrassed', 'general', 'solo', 'but', 'it', 'appears', 'you', 'are', 'to', 'be', 'the', 'main', 'course', 'at', 'a', 'banquet', 'in', 'my', 'honor']",0.16030534351145037
1734,THREEPIO,Your Royal Highness.,0.0,0.0,1.0,0.0,"['your', 'royal', 'highness']",0.022900763358778626
1735,LEIA,"But these are my friends. Threepio, tell them they must be set free.",0.0,0.439,0.561,0.8625,"['but', 'these', 'are', 'my', 'friends', 'threepio', 'tell', 'them', 'they', 'must', 'be', 'set', 'free']",0.09923664122137404
1736,HAN,"Somehow, I got the feeling that didn't help us very much.",0.192,0.128,0.68,-0.1921,"['somehow', 'i', 'got', 'the', 'feeling', 'that', 'did', 'help', 'us', 'very', 'much']",0.08396946564885496
1737,LUKE,"Threepio, tell them if they don't do as you wish, you'll become angry and use your magic.",0.157,0.129,0.714,-0.1531,"['threepio', 'tell', 'them', 'if', 'they', 'do', 'do', 'as', 'you', 'wish', 'you', 'become', 'angry', 'and', 'use', 'your', 'magic']",0.1297709923664122
1738,THREEPIO,"But Master Luke, what magic? couldn't possibly --",0.0,0.0,1.0,0.0,"['but', 'master', 'luke', 'what', 'magic', 'could', 'possibly']",0.05343511450381679
1739,LUKE,Just tell them.,0.0,0.0,1.0,0.0,"['just', 'tell', 'them']",0.022900763358778626
1740,THREEPIO,"You see, Master Luke; they didn't believe me. Just...",0.0,0.0,1.0,0.0,"['you', 'see', 'master', 'luke', 'they', 'did', 'believe', 'me', 'just']",0.06870229007633588
1741,THREEPIO,"... as I said they wouldn't. Wha-wha-what's happening! Oh! Oh, dear! Oh!",0.0,0.274,0.726,0.5815,"['as', 'i', 'said', 'they', 'would', 'happening', 'oh', 'oh', 'dear', 'oh']",0.07633587786259542
1742,THREEPIO,"Put me down! He-e-elp! Master Luke! Artoo! Somebody, somebody, help! Master Luke, Artoo! Artoo, quickly! Do something, somebody! Oh! Ohhh!",0.0,0.169,0.831,0.5951,"['put', 'me', 'down', 'master', 'luke', 'artoo', 'somebody', 'somebody', 'help', 'master', 'luke', 'artoo', 'artoo', 'quickly', 'do', 'something', 'somebody', 'oh', 'ohhh']",0.1450381679389313
1743,THREEPIO,"Oh, oh, oh, oh! Thank goodness.",0.0,0.592,0.408,0.6996,"['oh', 'oh', 'oh', 'oh', 'thank', 'goodness']",0.04580152671755725
1744,LUKE,"Thanks, Threepio.",0.0,0.744,0.256,0.4404,"['thanks', 'threepio']",0.015267175572519083
1745,THREEPIO,I...I never knew I had it in me.,0.0,0.0,1.0,0.0,"['i', 'i', 'never', 'knew', 'i', 'had', 'it', 'in', 'me']",0.06870229007633588
1746,THREEPIO,"Yes, Artoo. I was just coming to that.",0.0,0.31,0.69,0.4019,"['yes', 'artoo', 'i', 'was', 'just', 'coming', 'to', 'that']",0.061068702290076333
1747,HAN,What's going on?,0.0,0.0,1.0,0.0,"['what', 'going', 'on']",0.022900763358778626
1748,LEIA,I don't know.,0.0,0.0,1.0,0.0,"['i', 'do', 'know']",0.022900763358778626
1749,THREEPIO,Wonderful! We are now a part of the tribe.,0.0,0.363,0.637,0.6114,"['wonderful', 'we', 'are', 'now', 'a', 'part', 'of', 'the', 'tribe']",0.06870229007633588
1750,HAN,Just what I always wanted.,0.0,0.0,1.0,0.0,"['just', 'what', 'i', 'always', 'wanted']",0.03816793893129771
1751,HAN,"Well, short help is better than no help at all, Chewie.  Thank you. Okay.",0.092,0.617,0.292,0.891,"['well', 'short', 'help', 'is', 'better', 'than', 'no', 'help', 'at', 'all', 'chewie', 'thank', 'you', 'okay']",0.10687022900763359
1752,THREEPIO,He says the scouts are going to show us the quickest way to the shield generator.,0.0,0.0,1.0,0.0,"['he', 'says', 'the', 'scouts', 'are', 'going', 'to', 'show', 'us', 'the', 'quickest', 'way', 'to', 'the', 'shield', 'generator']",0.12213740458015267
1753,HAN,"Good. How far is it? Ask him. We need some fresh supplies, too. And try and get our weapons back.",0.116,0.207,0.677,0.3182,"['good', 'how', 'far', 'is', 'it', 'ask', 'him', 'we', 'need', 'some', 'fresh', 'supplies', 'too', 'and', 'try', 'and', 'get', 'our', 'weapons', 'back']",0.15267175572519084
1754,HAN,"And hurry up, will ya? I haven't got all day.",0.0,0.0,1.0,0.0,"['and', 'hurry', 'up', 'will', 'ya', 'i', 'have', 'got', 'all', 'day']",0.07633587786259542
1755,LUKE,"Luke, what's wrong?",0.608,0.0,0.392,-0.4767,"['luke', 'what', 'wrong']",0.022900763358778626
1756,LUKE,Leia... do you remember your mother? Your real mother?,0.0,0.0,1.0,0.0,"['leia', 'do', 'you', 'remember', 'your', 'mother', 'your', 'real', 'mother']",0.06870229007633588
1757,LEIA,Just a little bit. She died when I was very young.,0.294,0.0,0.706,-0.5165,"['just', 'a', 'little', 'bit', 'she', 'died', 'when', 'i', 'was', 'very', 'young']",0.08396946564885496
1758,LUKE,What do you remember?,0.0,0.0,1.0,0.0,"['what', 'do', 'you', 'remember']",0.030534351145038167
1759,LEIA,"Just...images, really. Feelings.",0.0,0.0,1.0,0.0,"['just', 'images', 'really', 'feelings']",0.030534351145038167
1760,LUKE,Tell me.,0.0,0.0,1.0,0.0,"['tell', 'me']",0.015267175572519083
1761,LEIA,"She was very beautiful. Kind, but...sad.  Why are you asking me all this?",0.0,0.417,0.583,0.8347,"['she', 'was', 'very', 'beautiful', 'kind', 'but', 'sad', 'why', 'are', 'you', 'asking', 'me', 'all', 'this']",0.10687022900763359
1762,LUKE,I have no memory of my mother. I never knew her.,0.216,0.0,0.784,-0.296,"['i', 'have', 'no', 'memory', 'of', 'my', 'mother', 'i', 'never', 'knew', 'her']",0.08396946564885496
1763,LEIA,"Luke, tell me. What's troubling you?",0.412,0.0,0.588,-0.5423,"['luke', 'tell', 'me', 'what', 'troubling', 'you']",0.04580152671755725
1764,LUKE,"Vader is here...now, on this moon.",0.0,0.0,1.0,0.0,"['vader', 'is', 'here', 'now', 'on', 'this', 'moon']",0.05343511450381679
1765,LEIA,How do you know?,0.0,0.0,1.0,0.0,"['how', 'do', 'you', 'know']",0.030534351145038167
1766,LUKE,"I felt his presence. He's come for me. He can feel when I'm near. That's why I have to go.  As long as I stay, I'm endangering the group and our mission here.  I have to face him.",0.0,0.0,1.0,0.0,"['i', 'felt', 'his', 'presence', 'he', 'come', 'for', 'me', 'he', 'can', 'feel', 'when', 'i', 'near', 'that', 'why', 'i', 'have', 'to', 'go', 'as', 'long', 'as', 'i', 'stay', 'i', 'endangering', 'the', 'group', 'and', 'our', 'mission', 'here', 'i', 'have', 'to', 'face', 'him']",0.2900763358778626
1768,LUKE,He's my father.,0.0,0.0,1.0,0.0,"['he', 'my', 'father']",0.022900763358778626
1769,LEIA,Your father?,0.0,0.0,1.0,0.0,"['your', 'father']",0.015267175572519083
1770,LUKE,"There's more. It won't be easy for you to hear it, but you must. If I don't make it back, you're the only hope for the Alliance.",0.058,0.13,0.812,0.4848,"['there', 'more', 'it', 'wo', 'be', 'easy', 'for', 'you', 'to', 'hear', 'it', 'but', 'you', 'must', 'if', 'i', 'do', 'make', 'it', 'back', 'you', 'the', 'only', 'hope', 'for', 'the', 'alliance']",0.20610687022900764
1771,LEIA,"Luke, don't talk that way. You have a power I--I don't understand and could never have.",0.0,0.0,1.0,0.0,"['luke', 'do', 'talk', 'that', 'way', 'you', 'have', 'a', 'power', 'i', 'i', 'do', 'understand', 'and', 'could', 'never', 'have']",0.1297709923664122
1772,LUKE,"You're wrong, Leia. You have that power too. In time you'll learn to use it as I have. The Force is strong in my family. My father has it...I have it...and...my sister has it.",0.083,0.088,0.829,0.0516,"['you', 'wrong', 'leia', 'you', 'have', 'that', 'power', 'too', 'in', 'time', 'you', 'learn', 'to', 'use', 'it', 'as', 'i', 'have', 'the', 'force', 'is', 'strong', 'in', 'my', 'family', 'my', 'father', 'has', 'it', 'i', 'have', 'it', 'and', 'my', 'sister', 'has', 'it']",0.2824427480916031
1773,LUKE,Yes. It's you Leia.,0.0,0.474,0.526,0.4019,"['yes', 'it', 'you', 'leia']",0.030534351145038167
1774,LEIA,I know. Somehow...I've always known.,0.0,0.0,1.0,0.0,"['i', 'know', 'somehow', 'i', 'always', 'known']",0.04580152671755725
1775,LUKE,Then you know why I have to face him.,0.0,0.0,1.0,0.0,"['then', 'you', 'know', 'why', 'i', 'have', 'to', 'face', 'him']",0.06870229007633588
1776,LEIA,"No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you.",0.151,0.111,0.738,0.1511,"['no', 'luke', 'run', 'away', 'far', 'away', 'if', 'he', 'can', 'feel', 'your', 'presence', 'then', 'leave', 'this', 'place', 'i', 'wish', 'i', 'could', 'go', 'with', 'you']",0.17557251908396945
1777,LUKE,"No, you don't. You've always been strong.",0.21,0.314,0.476,0.2732,"['no', 'you', 'do', 'you', 'always', 'been', 'strong']",0.05343511450381679
1778,LEIA,"But, why must you confront him?",0.291,0.0,0.709,-0.2617,"['but', 'why', 'must', 'you', 'confront', 'him']",0.04580152671755725
1779,LUKE,Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try.,0.0,0.25,0.75,0.8402,"['because', 'there', 'is', 'good', 'in', 'him', 'i', 'felt', 'it', 'he', 'wo', 'turn', 'me', 'over', 'to', 'the', 'emperor', 'i', 'can', 'save', 'him', 'i', 'can', 'turn', 'him', 'back', 'to', 'the', 'good', 'side', 'i', 'have', 'to', 'try']",0.2595419847328244
1780,HAN,"Hey, what's goin' on?",0.0,0.0,1.0,0.0,"['hey', 'what', 'goin', 'on']",0.030534351145038167
1781,LEIA,Nothing. I - just want to be alone for a little while.,0.315,0.0,0.685,-0.3009,"['nothing', 'i', 'just', 'want', 'to', 'be', 'alone', 'for', 'a', 'little', 'while']",0.08396946564885496
1782,HAN,"Nothing?  Come on, tell me.  What's goin' on?",0.0,0.0,1.0,0.0,"['nothing', 'come', 'on', 'tell', 'me', 'what', 'goin', 'on']",0.061068702290076333
1783,LEIA,I...I can't tell you.,0.0,0.0,1.0,0.0,"['i', 'i', 'ca', 'tell', 'you']",0.03816793893129771
1784,HAN,Did you tell Luke? Is that who you could tell?,0.0,0.0,1.0,0.0,"['did', 'you', 'tell', 'luke', 'is', 'that', 'who', 'you', 'could', 'tell']",0.07633587786259542
